Año,Cód. Institución,Nombre Institución,Tipo Institución,Clasificación1,Clasificación2,Clasificación3,Clasificación4,Clasificación5,Clasificación6,Comuna donde se imparte la carrera o programa,Nombre Region,Cód. Carrera,Carrera Genérica,Nombre Programa,Horario,Tipo Programa,Area Conocimiento,Tipo Carrera,IngresoDirecto,Año Inicio Actividades,Nombre del Campus,Duración (en semestres),Título,Grado Académico,Promedio Puntaje (promedio matemáticas y lenguaje),Puntaje de corte (primer seleccionado),Puntaje de corte (promedio de la carrera),Puntaje de corte (último seleccionado),Promedio Puntaje NEM,Promedio Puntaje Ranking,Nº Alumnos Ingreso Via PSU o PDT,Nº Alumnos Ingreso Otra Via,Valor de matrícula,Valor de arancel,Valor del Título,Tipo Moneda,Vacantes,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula primer año extranjeros,Matrícula Primer Año,Matrícula total hombres,Matrícula total mujeres,Matrícula total extranjeros,Matrícula Total
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,2021,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,2004,Puerto Montt,10.0,Psicólogo,Licenciado en Psicología,583.0,731.0,597.0,552.0,595.0,631.0,67.0,2.0,150000.0,3190000.0,166000.0,Pesos,65.0,29.0,40.0,0.0,69,125.0,212.0,0.0,337
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,29768,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,2014,Isla Teja,10.0,Psicólogo,Bachiller en Ciencias de la Salud y del Comportamiento. Licenciado en Psicología,624.0,745.0,656.0,606.0,666.0,719.0,55.0,9.0,150000.0,3190000.0,166000.0,Pesos,55.0,21.0,43.0,1.0,64,62.0,105.0,1.0,167
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2003,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1990,Isla Teja,10.0,Abogado,Licenciado en Ciencias Jurídicas y Sociales,621.0,738.0,658.0,612.0,643.0,692.0,86.0,7.0,150000.0,3190000.0,166000.0,Pesos,85.0,49.0,44.0,0.0,93,208.0,218.0,1.0,426
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,19685,Educación Diferencial,Pedagogía en Educación Diferencial,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2010,Puerto Montt,10.0,Profesor en Educación Diferencial M/ en Trastornos de Audición y Lenguaje o Déficit,Bachiller en Ciencias de la Educación/Licenciado en Educación,544.0,670.0,565.0,500.0,575.0,609.0,38.0,6.0,150000.0,2280000.0,166000.0,Pesos,40.0,3.0,41.0,0.0,44,15.0,207.0,0.0,222
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coyhaique,Región de Aysén,27119,Pedagogía Básica y menciones,Pedagogía en Educación Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2013,Patagonia,10.0,Profesor(a) de Educación Básica,Licenciado en Educación,539.0,616.0,541.0,497.0,532.0,553.0,11.0,2.0,150000.0,2280000.0,166000.0,Pesos,25.0,1.0,12.0,0.0,13,4.0,33.0,0.0,37
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,27118,Pedagogía Básica y menciones,Pedagogía en Educación Básica,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2013,Puerto Montt,10.0,Profesor(a) de Educación Básica,Licenciado en Educación,532.0,644.0,547.0,451.0,547.0,579.0,31.0,3.0,150000.0,2280000.0,166000.0,Pesos,35.0,6.0,28.0,0.0,34,18.0,91.0,0.0,109
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2013,Pedagogía en Castellano y similares,Pedagogía en Lenguaje y Comunicación,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,1998,Isla Teja,10.0,Profesor de Lenguaje y Comunicación,Licenciado en Educación,590.0,703.0,614.0,574.0,600.0,639.0,37.0,5.0,150000.0,2280000.0,166000.0,Pesos,35.0,13.0,29.0,0.0,42,52.0,106.0,0.0,158
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,11866,Pedagogía en Educación Física y similares,"Pedagogía en Educación Física, Deportes y Recreación",Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2006,Isla Teja,10.0,"Profesor de Educación Física, Deportes y Recreación",Licenciatura en Educación,561.0,666.0,566.0,514.0,562.0,583.0,51.0,6.0,150000.0,2280000.0,166000.0,Pesos,45.0,36.0,21.0,0.0,57,147.0,74.0,0.0,221
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,13978,Pedagogía en Historia y Geografía,Pedagogía en Historia y Ciencias Sociales,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2007,Isla Teja,10.0,Profesor de Historia y Ciencias Sociales,Licenciatura en Historia y Educación,582.0,737.0,612.0,570.0,579.0,604.0,40.0,1.0,150000.0,2280000.0,166000.0,Pesos,40.0,19.0,22.0,0.0,41,98.0,84.0,0.0,182
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2023,Pedagogía en Inglés y similares,Pedagogía en Comunicación en Lengua Inglesa,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2004,Isla Teja,10.0,Profesor de Comunicación en Lengua Inglesa,Licenciado en Educación y Bach. en Humanidades y Cs. Sociales,582.0,760.0,604.0,560.0,597.0,629.0,37.0,4.0,150000.0,2280000.0,166000.0,Pesos,35.0,16.0,25.0,0.0,41,50.0,119.0,0.0,169
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,23151,Pedagogía en Matemáticas,Pedagogía en Matemáticas,Diurno,Programa Regular,Educación,Profesional con Licenciatura,Ingreso Directo,2011,Puerto Montt,10.0,Profesor de Matemáticas,Licenciado en Educación,553.0,698.0,573.0,463.0,580.0,618.0,19.0,2.0,150000.0,2280000.0,166000.0,Pesos,35.0,6.0,15.0,0.0,21,54.0,53.0,0.0,107
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,27122,Enfermería,Enfermería,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2013,Puerto Montt,10.0,Enfermera(o),Licenciado en Enfermería,599.0,704.0,644.0,626.0,673.0,731.0,54.0,2.0,150000.0,3190000.0,166000.0,Pesos,50.0,11.0,45.0,2.0,56,50.0,154.0,2.0,204
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2007,Enfermería,Enfermería,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1963,Isla Teja,10.0,Enfermera,Licenciado en Enfermería,644.0,747.0,688.0,663.0,719.0,783.0,55.0,7.0,150000.0,3190000.0,166000.0,Pesos,55.0,9.0,53.0,0.0,62,61.0,263.0,1.0,324
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,2022,Fonoaudiología,Fonoaudiología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2004,Puerto Montt,10.0,Fonoaudiólogo,Licenciado en Fonoaudiología,549.0,668.0,574.0,531.0,591.0,628.0,61.0,5.0,150000.0,3190000.0,166000.0,Pesos,60.0,10.0,56.0,0.0,66,56.0,299.0,1.0,355
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2008,Medicina,Medicina,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1967,Isla Teja,14.0,Médico Cirujano,Licenciado en Medicina,729.0,803.0,763.0,744.0,759.0,824.0,67.0,2.0,150000.0,4500000.0,166000.0,Pesos,64.0,40.0,29.0,0.0,69,273.0,204.0,0.0,477
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,10027,Odontología,Odontología,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2005,Isla Teja,12.0,Cirujano Dentista,Licenciado en Odontología,636.0,741.0,687.0,658.0,716.0,780.0,64.0,3.0,150000.0,4960000.0,166000.0,Pesos,65.0,29.0,38.0,0.0,67,186.0,220.0,0.0,406
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1991,Química y Farmacia,Química y Farmacia,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1994,Isla Teja,12.0,Químico Farmacéutico,Licenciado en Ciencias Farmacéuticas,602.0,753.0,629.0,577.0,642.0,687.0,60.0,4.0,150000.0,3190000.0,166000.0,Pesos,55.0,28.0,36.0,0.0,64,156.0,196.0,1.0,352
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,2019,Tecnología Médica,Tecnología Médica,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2004,Puerto Montt,10.0,Tecnólogo Médico,Licenciado en Tecnología Médica,578.0,680.0,608.0,563.0,624.0,669.0,60.0,2.0,150000.0,3190000.0,166000.0,Pesos,60.0,21.0,41.0,0.0,62,133.0,192.0,0.0,325
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2010,Tecnología Médica,Tecnología Médica,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,1962,Isla Teja,10.0,Tecnólogo Médico,Licenciado en Tecnología Médica,633.0,738.0,682.0,653.0,708.0,771.0,56.0,5.0,150000.0,3190000.0,166000.0,Pesos,55.0,24.0,37.0,0.0,61,153.0,168.0,0.0,321
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2024,Terapia Ocupacional,Terapia Ocupacional,Diurno,Programa Regular,Salud,Profesional con Licenciatura,Ingreso Directo,2004,Isla Teja,10.0,Terapeuta Ocupacional,Licenciado en Ciencias de la Ocupación,600.0,758.0,641.0,608.0,674.0,727.0,51.0,4.0,150000.0,3190000.0,166000.0,Pesos,50.0,8.0,47.0,0.0,55,54.0,246.0,0.0,300
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,31731,Ingeniería Ambiental,Ingeniería en Conservación de Recursos Naturales - Ingeniería Forestal,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2014,Isla Teja,10.0,Ingeniería en Conservación de Recursos Naturales o  Ingeniería Forestal,Licenciado en Ciencias Forestales o Licenciado en Conservación,597.0,765.0,609.0,553.0,604.0,640.0,68.0,4.0,150000.0,3060000.0,166000.0,Pesos,60.0,40.0,32.0,0.0,72,109.0,80.0,0.0,189
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1999,Ingeniería Civil Acústica,Ingeniería Civil Acústica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2001,Miraflores,12.0,Ingeniero Civil Acústico,Licenciado en Ciencias de la Ingeniería,597.0,795.0,607.0,507.0,600.0,633.0,26.0,2.0,150000.0,3190000.0,166000.0,Pesos,20.0,25.0,3.0,0.0,28,87.0,16.0,3.0,103
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,11867,Ingeniería Civil Electrónica y similares,Ingeniería Civil Electrónica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2006,Miraflores,11.0,Ingeniero Civil Electrónico,"Bachiller en Ciencias de Ingeniería, Licenciado en Ciencias de la Ingeniería",571.0,719.0,578.0,515.0,562.0,588.0,55.0,3.0,150000.0,3190000.0,166000.0,Pesos,52.0,53.0,5.0,1.0,58,175.0,23.0,1.0,198
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2000,Ingeniería Civil en Computación y/o Informática,Ingeniería Civil Informática,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1982,Miraflores,11.0,Ingeniero Civil Informático,Licenciado en Ciencias de la Ingeniería M/Informática,598.0,754.0,610.0,539.0,601.0,639.0,68.0,3.0,150000.0,3190000.0,166000.0,Pesos,65.0,61.0,10.0,0.0,71,247.0,33.0,0.0,280
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,1998,Ingeniería Civil en Obras Civiles y similares,Ingeniería Civil en Obras Civiles,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1994,Miraflores,11.0,Ingeniero Civil en Obras Civiles,Licenciado en Ciencias de la Ingeniería M/Obras Civiles,612.0,770.0,652.0,607.0,660.0,712.0,67.0,15.0,150000.0,3190000.0,166000.0,Pesos,65.0,63.0,19.0,1.0,82,295.0,109.0,1.0,404
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Puerto Montt,Región de Los Lagos,2020,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2004,Puerto Montt,11.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,593.0,695.0,627.0,579.0,633.0,684.0,82.0,1.0,150000.0,3190000.0,166000.0,Pesos,70.0,58.0,25.0,0.0,83,349.0,147.0,1.0,496
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,27120,Ingeniería Civil Industrial,Ingeniería Civil Industrial,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2013,Miraflores,11.0,Ingeniero Civil Industrial,Licenciado en Ciencias de la Ingeniería,637.0,782.0,679.0,638.0,690.0,755.0,69.0,18.0,150000.0,3190000.0,166000.0,Pesos,65.0,55.0,32.0,0.0,87,177.0,99.0,1.0,276
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,13979,Ingeniería Civil Mecánica,Ingeniería Civil Mecánica,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,2007,Miraflores,11.0,Ingeniero Civil Mecánico,Licenciado en Ciencias de la Ingeniería,581.0,717.0,583.0,514.0,563.0,586.0,53.0,4.0,150000.0,3190000.0,166000.0,Pesos,50.0,55.0,2.0,0.0,57,205.0,11.0,0.0,216
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2014,Ingeniería en Construcción y similares,Ingeniería en Construcción,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1998,Miraflores,10.0,Ingeniero Constructor,Licenciado en Ciencias de la Construcción,570.0,694.0,597.0,554.0,602.0,640.0,79.0,4.0,150000.0,3010000.0,166000.0,Pesos,67.0,64.0,19.0,0.0,83,210.0,79.0,0.0,289
2016,1007,U. AUSTRAL DE CHILE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Valdivia,Región de los Ríos,2011,"Ingeniería en Transporte Marítimo, Aéreo y similares",Ingeniería Naval,Diurno,Programa Regular,Tecnología,Profesional con Licenciatura,Ingreso Directo,1990,Miraflores,10.0,Ingeniero Naval,Licenciado en Ciencias de la Ingeniería,563.0,720.0,571.0,495.0,559.0,584.0,56.0,5.0,150000.0,3010000.0,166000.0,Pesos,55.0,51.0,10.0,1.0,61,208.0,36.0,5.0,244
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2143,"Contabilidad, Auditoría y similares",Contador Público y Contador Auditor,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1969,Antofagasta,10.0,Contador Público Contador Auditor,Licenciado en Contabilidad y Auditoría,526.0,569.0,537.0,505.0,543.0,557.0,35.0,1.0,124000.0,2637000.0,162000.0,Pesos,20.0,11.0,25.0,0.0,36,41.0,59.0,5.0,100
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2138,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1976,Antofagasta,10.0,Ingeniero Comercial,Licenciado en Ciencias de la Administración de Empresas,584.0,709.0,596.0,548.0,596.0,620.0,108.0,8.0,124000.0,3266000.0,162000.0,Pesos,90.0,57.0,59.0,2.0,116,279.0,278.0,9.0,557
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2165,Ingeniería Comercial,Ingeniería Comercial,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,1993,Guayacán,10.0,Ingeniero Comercial,Licenciado en Ciencias de la Administración de Empresas,590.0,765.0,616.0,578.0,635.0,676.0,94.0,6.0,124000.0,3266000.0,162000.0,Pesos,85.0,42.0,58.0,0.0,100,199.0,263.0,0.0,462
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,15194,Ingeniería en Control de Gestión y similares,Ingeniería en Sist. de Información Empresarial y Control,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2008,Antofagasta,10.0,Ingeniero en Sistemas de Información Empresarial y Control de Gestión,Licenciado en Sistemas de Información Empresarial y Control de Gestión,544.0,708.0,545.0,500.0,530.0,546.0,50.0,2.0,124000.0,3113000.0,162000.0,Pesos,30.0,27.0,25.0,1.0,52,58.0,96.0,2.0,154
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,21258,Ingeniería en Control de Gestión y similares,Ingeniería en Sist. de Información Empresarial y Control,Diurno,Programa Regular,Administración y Comercio,Profesional con Licenciatura,Ingreso Directo,2011,Guayacán,10.0,Ingeniero en Sistemas de Información Empresarial y Control de Gestión,Licenciado en Sistemas de Información Empresarial y Control de Gestión,565.0,673.0,557.0,521.0,538.0,551.0,83.0,4.0,124000.0,3113000.0,162000.0,Pesos,55.0,50.0,37.0,1.0,87,136.0,146.0,1.0,282
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2162,Biología Marina y similares,Biología Marina,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1981,Guayacán,10.0,Biólogo Marino,Licenciado en Ciencias del Mar,534.0,610.0,554.0,507.0,571.0,604.0,23.0,1.0,124000.0,2905000.0,162000.0,Pesos,20.0,6.0,18.0,1.0,24,47.0,50.0,2.0,97
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2163,Ingeniería en Acuicultura y similares,Ingeniería en Acuicultura,Diurno,Programa Regular,"Agricultura, Silvicultura, Pesca y Veterinaria",Profesional con Licenciatura,Ingreso Directo,1986,Guayacán,10.0,Ingeniero en Acuicultura,Licenciado en Ciencias de la Acuicultura,520.0,576.0,538.0,510.0,551.0,576.0,9.0,1.0,124000.0,2783000.0,162000.0,Pesos,5.0,8.0,2.0,0.0,10,21.0,20.0,1.0,41
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2136,Arquitectura,Arquitectura,Diurno,Programa Regular,Arte y Arquitectura,Profesional con Licenciatura,Ingreso Directo,1982,Antofagasta,12.0,Arquitecto,Licenciado en Arquitectura,556.0,669.0,549.0,501.0,533.0,543.0,75.0,1.0,124000.0,3373000.0,162000.0,Pesos,75.0,39.0,37.0,1.0,76,215.0,172.0,7.0,387
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2141,Geología,Geología,Diurno,Programa Regular,Ciencias,Profesional con Licenciatura,Ingreso Directo,1967,Antofagasta,12.0,Geólogo,Licenciado en Ciencias Geológicas,648.0,773.0,687.0,652.0,704.0,756.0,67.0,3.0,124000.0,3447000.0,162000.0,Pesos,60.0,47.0,23.0,0.0,70,385.0,215.0,2.0,600
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2155,Psicología,Psicología,Diurno,Programa Regular,Ciencias Sociales,Profesional con Licenciatura,Ingreso Directo,1996,Antofagasta,10.0,Psicólogo,Licenciado en Psicología,589.0,716.0,618.0,573.0,637.0,672.0,78.0,8.0,124000.0,3003000.0,162000.0,Pesos,60.0,22.0,64.0,0.0,86,144.0,312.0,4.0,456
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Antofagasta,Región de Antofagasta,2147,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1993,Antofagasta,10.0,Abogado,Licenciado en Ciencias Jurídicas,591.0,775.0,616.0,575.0,598.0,625.0,94.0,7.0,124000.0,3310000.0,162000.0,Pesos,90.0,49.0,52.0,1.0,101,192.0,293.0,3.0,485
2016,1008,U. CATÓLICA DEL NORTE,Univ.,(a) Universidades CRUCH,(b) Universidades Privadas CRUCH,(a) Acreditada,(a) Autónoma,(a) Adscritas a Gratuidad,(a) Subsistema Universitario,Coquimbo,Región de Coquimbo,2164,Derecho,Derecho,Diurno,Programa Regular,Derecho,Profesional con Licenciatura,Ingreso Directo,1993,Guayacán,10.0,Abogado,Licenciado en Ciencias Jurídicas,606.0,755.0,648.0,608.0,645.0,690.0,101.0,7.0,124000.0,3310000.0,162000.0,Pesos,90.0,38.0,70.0,0.0,108,201.0,259.0,0.0,460
